statenum,casenum,vnumber,crashtype,dridistract,dridistract,driavoidmanvr,drivisobs
48,1689,3,98,0,0,98,0
48,1690,1,7,0,0,98,0
48,1691,1,87,0,0,98,0
48,1691,2,86,0,0,98,0
48,1691,3,98,0,0,0,0
48,1692,1,98,93,93,0,0
48,1692,2,98,0,0,98,0
48,1693,1,88,0,0,98,0
48,1693,2,89,0,0,98,0
48,1694,1,82,0,0,98,0
48,1694,2,83,0,0,98,0
48,1695,1,6,0,0,98,0
48,1696,1,69,0,0,98,0
48,1696,2,68,5,5,98,0
48,1697,1,52,0,0,98,0
48,1697,2,52,0,0,98,0
48,1697,3,98,0,0,98,0
48,1698,1,50,0,0,98,0
48,1698,2,51,0,0,98,0
48,1699,1,6,5,5,98,0
48,1700,1,13,0,0,98,0
48,1701,1,2,0,0,98,0
48,1702,1,87,0,0,98,0
48,1702,2,86,0,0,98,0
48,1703,1,98,0,0,98,0
48,1704,1,6,0,0,98,0
48,1705,1,98,0,0,4,0
48,1705,2,98,0,0,0,0
48,1705,3,98,0,0,4,0
48,1706,1,24,0,0,98,2
48,1706,2,25,0,0,98,0
48,1707,1,38,0,0,92,0
48,1707,2,39,0,0,92,0
48,1708,1,1,0,0,98,0
48,1709,1,11,0,0,98,0
48,1710,1,1,0,0,98,0
48,1711,1,50,0,0,98,0
48,1711,2,51,0,0,98,0
48,1712,1,13,0,0,0,0
48,1713,1,13,0,0,98,99
48,1714,1,1,0,0,98,0
48,1715,1,87,0,0,98,0
48,1715,2,86,0,0,98,0
48,1716,1,1,0,0,98,0
48,1717,1,2,0,0,98,0
48,1718,1,98,0,0,98,0
48,1719,1,50,0,0,98,0
48,1719,2,51,0,0,98,0
48,1719,3,98,0,0,98,0
48,1719,4,98,0,0,98,0
48,1720,1,50,13,13,98,0
48,1720,2,51,0,0,98,0
48,1720,3,98,0,0,98,0
48,1721,1,1,0,0,98,0
48,1722,1,98,0,0,98,0
48,1722,2,98,0,0,98,0
48,1722,3,98,0,0,98,0
48,1723,1,6,0,0,98,0
48,1724,1,1,0,0,0,0
48,1725,1,98,0,0,98,0
48,1726,1,52,93,93,98,0
48,1726,2,52,0,0,98,0
48,1727,1,82,0,0,98,0
48,1727,2,83,0,0,98,0
48,1728,1,13,0,0,98,0
48,1729,1,1,0,0,98,0
48,1730,1,1,0,0,98,0
48,1731,1,1,0,0,98,0
48,1732,1,98,0,0,98,0
48,1733,1,98,0,0,98,0
48,1734,1,98,0,0,98,0
48,1735,1,65,0,0,4,0
48,1735,2,64,0,0,98,0
48,1736,1,13,93,93,0,3
48,1737,1,82,0,0,0,0
48,1737,2,83,0,0,98,0
48,1738,1,1,0,0,98,0
48,1739,1,13,0,0,5,0
48,1740,1,52,0,0,98,0
48,1740,2,52,0,0,4,0
48,1741,1,50,0,0,98,0
48,1741,2,51,0,0,98,0
48,1742,1,7,0,0,98,0
48,1743,1,1,0,0,98,0
48,1744,1,64,0,0,4,0
48,1744,2,65,0,0,98,0
48,1745,1,6,0,0,98,0
48,1746,1,64,93,93,98,0
48,1746,2,65,0,0,98,0
48,1746,3,98,0,0,98,0
48,1747,1,13,0,0,5,0
48,1748,1,50,0,0,98,0
48,1748,2,51,0,0,4,0
48,1749,1,50,0,0,98,0
48,1749,2,51,0,0,4,0
48,1750,1,29,0,0,98,0
48,1750,2,28,0,0,98,0
48,1751,1,1,0,0,98,0
48,1753,1,66,0,0,98,0
48,1753,2,66,0,0,0,0
48,1754,1,98,0,0,98,0
48,1755,1,6,0,0,98,0
48,1756,1,1,0,0,98,0
48,1757,1,32,0,0,98,0
48,1757,2,32,16,16,95,95
48,1758,1,13,93,93,98,0
48,1759,1,21,0,0,0,0
48,1759,2,20,0,0,98,0
48,1760,1,69,0,0,98,0
48,1760,2,68,0,0,98,0
48,1761,1,6,0,0,98,0
48,1762,1,90,0,0,98,0
48,1762,2,90,0,0,98,0
48,1764,1,20,0,0,0,0
48,1764,2,21,0,0,0,0
48,1764,3,98,0,0,0,0
48,1764,4,98,0,0,0,0
48,1764,5,98,0,0,0,0
48,1765,1,15,0,0,98,0
48,1765,2,98,0,0,98,0
48,1765,3,98,0,0,98,0
48,1766,1,88,0,0,98,0
48,1766,2,89,0,0,0,0
48,1767,1,7,0,0,98,0
48,1768,1,88,0,0,0,0
48,1768,2,89,0,0,98,0
48,1768,3,98,0,0,98,0
48,1769,1,87,0,0,98,0
48,1769,2,86,0,0,98,0
48,1770,1,1,0,0,98,0
48,1771,1,7,0,0,98,0
48,1772,1,98,3,3,98,0
48,1773,1,1,0,0,98,0
48,1774,1,13,0,0,5,0
48,1775,1,52,0,0,98,0
48,1775,2,52,0,0,98,0
48,1776,1,6,0,0,98,0
48,1777,1,13,0,0,98,0
48,1778,1,89,0,0,98,0
48,1778,2,88,0,0,4,0
48,1779,1,7,0,0,98,0
48,1780,1,6,0,0,98,0
48,1781,1,2,0,0,98,0
48,1782,1,7,99,99,99,99
48,1783,1,6,0,0,98,0
48,1784,1,6,0,0,98,0
48,1785,1,1,0,0,98,0
48,1786,1,7,0,0,98,0
48,1787,1,13,99,99,99,99
48,1788,1,24,0,0,98,0
48,1788,2,25,0,0,0,0
48,1789,1,66,0,0,92,98
48,1789,2,66,0,0,4,0
48,1790,1,50,0,0,98,0
48,1790,2,51,0,0,98,0
48,1791,1,2,0,0,98,0
48,1792,1,1,0,0,98,0
48,1793,1,87,0,0,0,0
48,1793,2,86,0,0,4,0
48,1794,1,13,0,0,98,0
48,1795,1,24,93,93,98,0
48,1795,2,26,0,0,0,0
48,1796,1,13,93,93,98,0
48,1797,1,87,0,0,98,0
48,1797,2,86,0,0,0,0
48,1798,1,66,0,0,98,0
48,1798,2,66,0,0,4,0
48,1799,1,6,0,0,98,0
48,1800,1,1,0,0,98,0
48,1801,1,7,0,0,98,0
48,1802,1,79,0,0,98,0
48,1802,2,78,0,0,98,0
48,1804,1,50,0,0,98,0
48,1804,2,51,0,0,98,0
48,1805,1,1,0,0,98,0
48,1807,1,13,0,0,98,0
48,1808,1,2,0,0,3,0
48,1809,1,20,0,0,98,0
48,1809,2,98,0,0,98,0
48,1809,3,22,0,0,98,0
48,1810,1,13,7,7,98,0
48,1811,1,13,0,0,92,0
48,1812,1,2,0,0,98,0
48,1813,1,11,0,0,98,0
48,1814,1,13,0,0,98,0
48,1815,1,7,0,0,98,0
48,1816,1,50,0,0,98,0
48,1816,2,51,0,0,98,0
48,1817,1,1,0,0,98,0
48,1818,1,50,0,0,98,0
48,1818,2,51,0,0,98,0
48,1819,1,13,0,0,98,0
48,1820,1,69,0,0,98,0
48,1820,2,68,0,0,98,0
48,1820,3,98,0,0,0,0
48,1821,1,24,0,0,98,0
48,1821,2,25,0,0,98,0
48,1822,1,83,0,0,98,0
48,1822,2,82,0,0,98,0
48,1823,1,45,0,0,98,0
48,1823,2,44,0,0,98,0
48,1824,1,48,0,0,0,98
48,1824,2,48,16,16,95,95
48,1825,1,13,0,0,98,0
48,1826,1,6,0,0,98,0
48,1827,1,87,0,0,98,0
48,1827,2,86,0,0,98,0
48,1828,1,13,0,0,98,0
48,1829,1,98,0,0,98,0
48,1829,2,98,0,0,98,0
48,1830,1,50,0,0,98,0
48,1830,2,51,0,0,98,0
48,1830,3,98,0,0,98,0
48,1831,1,29,0,0,98,0
48,1831,2,28,0,0,98,0
48,1831,3,98,0,0,98,0
48,1832,1,13,0,0,98,0
48,1833,1,13,0,0,98,0
48,1834,1,86,93,93,98,0
48,1834,2,87,0,0,98,0
48,1835,1,2,0,0,98,0
48,1836,1,20,0,0,98,0
48,1836,2,21,0,0,0,0
48,1837,1,12,0,0,98,0
48,1838,1,13,0,0,98,0
48,1839,1,14,0,0,98,0
48,1840,1,13,0,0,0,0
48,1841,1,82,0,0,98,0
48,1841,2,83,0,0,4,0
48,1842,1,69,0,0,4,0
48,1842,2,68,0,0,98,0
48,1843,1,89,0,0,98,0
48,1843,2,88,0,0,98,0
48,1844,1,68,0,0,98,0
48,1844,2,69,0,0,98,0
48,1845,1,6,0,0,98,0
48,1846,1,20,0,0,98,0
48,1846,2,22,0,0,0,0
48,1846,3,98,0,0,98,0
48,1847,1,13,6,6,98,0
48,1848,1,13,99,99,99,99
48,1849,1,50,0,0,98,0
48,1849,2,51,0,0,98,0
48,1850,1,1,0,0,98,0
48,1851,1,1,0,0,98,0
48,1852,1,7,0,0,3,0
48,1853,1,13,0,0,98,0
48,1854,1,24,0,0,98,0
48,1854,2,25,0,0,98,0
48,1856,1,13,99,99,99,99
48,1857,1,7,0,0,98,0
48,1859,1,50,0,0,98,0
48,1859,2,51,0,0,98,0
48,1860,1,13,0,0,98,0
48,1861,1,98,99,99,99,99
48,1861,2,1,0,0,98,0
48,1861,3,98,99,99,99,99
48,1862,1,50,0,0,98,0
48,1862,2,51,0,0,98,0
48,1863,1,11,0,0,98,0
48,1864,1,98,0,0,98,0
48,1864,2,98,0,0,98,0
48,1865,1,13,99,99,99,99
48,1866,1,25,0,0,98,0
48,1866,2,24,93,93,98,0
48,1867,1,64,0,0,98,0
48,1867,2,65,0,0,98,0
48,1868,1,13,0,0,98,0
48,1869,1,11,0,0,98,0
48,1870,1,13,0,0,5,0
48,1870,2,98,0,0,98,0
48,1871,1,28,0,0,98,0
48,1871,2,29,0,0,98,0
48,1871,3,98,0,0,98,0
48,1872,1,13,0,0,98,0
48,1873,1,13,0,0,5,0
48,1874,1,7,0,0,98,0
48,1875,1,13,0,0,98,0
48,1876,1,98,93,93,98,0
48,1876,2,98,0,0,98,0
48,1877,1,6,0,0,98,0
48,1878,1,24,93,93,98,0
48,1878,2,25,0,0,98,0
48,1879,1,2,0,0,98,0
48,1880,1,6,0,0,98,0
48,1881,1,1,0,0,98,0
48,1882,1,90,0,0,98,0
48,1882,2,90,0,0,98,0
48,1883,1,6,0,0,98,0
48,1884,1,66,92,92,92,0
48,1884,2,66,0,0,98,0
48,1885,1,6,99,99,99,99
48,1886,1,66,0,0,98,0
48,1886,2,66,0,0,98,0
48,1887,1,1,99,99,98,99
48,1888,1,51,0,0,98,0
48,1888,2,50,0,0,98,0
48,1889,1,12,0,0,0,1
48,1890,1,50,0,0,98,0
48,1890,2,51,0,0,98,0
48,1891,1,25,0,0,0,0
48,1891,2,24,0,0,98,0
48,1892,1,13,99,99,99,99
48,1893,1,13,0,0,98,0
48,1894,1,6,0,0,98,0
48,1895,1,7,0,0,98,0
48,1896,1,68,0,0,98,0
48,1896,2,69,0,0,98,0
48,1897,1,1,0,0,98,0
48,1898,1,13,0,0,98,0
48,1899,1,68,0,0,98,0
48,1899,2,69,0,0,98,0
48,1900,1,7,0,0,98,0
48,1901,1,77,0,0,98,0
48,1901,2,76,0,0,98,0
48,1901,3,98,0,0,98,0
48,1902,1,68,0,0,98,0
48,1902,2,69,0,0,98,0
48,1903,1,68,0,0,98,0
48,1903,2,69,0,0,98,0
48,1903,3,98,0,0,0,0
48,1904,1,1,93,93,98,0
48,1905,1,50,0,0,98,0
48,1905,2,51,0,0,98,0
48,1906,1,0,0,0,98,0
48,1907,1,98,0,0,98,0
48,1907,2,98,0,0,98,0
48,1908,1,13,0,0,98,6
48,1909,1,69,0,0,98,0
48,1909,2,68,0,0,98,0
48,1910,1,83,0,0,98,0
48,1910,2,82,0,0,98,0
48,1911,1,51,0,0,98,0
48,1911,2,50,12,12,98,0
48,1912,1,13,99,99,99,99
48,1913,1,1,0,0,98,0
48,1914,1,1,0,0,98,0
48,1915,1,28,0,0,98,0
48,1915,2,29,0,0,98,0
48,1916,1,2,0,0,98,0
48,1917,1,50,0,0,98,0
48,1917,2,51,0,0,98,0
48,1918,1,45,0,0,98,0
48,1918,2,44,99,99,99,99
48,1919,1,6,0,0,98,0
48,1920,1,2,0,0,98,0
48,1921,1,48,0,0,98,0
48,1921,2,48,0,0,98,0
48,1922,1,6,0,0,98,0
48,1923,1,64,0,0,98,0
48,1923,2,65,0,0,98,0
48,1924,1,13,99,99,98,99
48,1925,1,2,0,0,98,0
48,1926,1,50,0,0,98,0
48,1926,2,51,0,0,98,0
48,1927,1,7,0,0,98,0
48,1928,1,13,0,0,98,0
48,1929,1,28,0,0,98,0
48,1929,2,31,0,0,98,0
48,1930,1,65,0,0,4,0
48,1930,2,98,0,0,98,0
48,1930,3,64,0,0,98,0
48,1931,1,13,99,99,99,99
48,1932,1,50,0,0,98,0
48,1932,2,51,0,0,98,0
48,1933,1,6,0,0,98,0
48,1934,1,24,0,0,98,0
48,1934,2,25,0,0,98,0
48,1935,1,50,0,0,98,0
48,1935,2,51,0,0,4,0
48,1936,1,2,0,0,98,0
48,1937,1,68,0,0,98,0
48,1937,2,69,0,0,98,0
48,1938,1,98,0,0,98,0
48,1939,1,52,0,0,98,0
48,1939,2,52,0,0,98,0
48,1940,1,1,0,0,98,0
48,1941,1,7,92,92,98,0
48,1942,1,87,0,0,98,0
48,1942,2,86,0,0,98,0
48,1943,1,7,0,0,98,0
48,1943,2,98,0,0,98,0
48,1943,3,98,0,0,98,0
48,1944,1,6,0,0,98,0
48,1945,1,2,93,93,98,0
48,1946,1,51,0,0,98,0
48,1946,2,50,0,0,98,0
48,1947,1,2,0,0,98,0
48,1948,1,52,0,0,98,0
48,1948,2,52,0,0,98,0
48,1948,3,98,0,0,98,0
48,1949,1,88,0,0,98,0
48,1949,2,89,0,0,98,0
48,1949,3,98,0,0,0,0
48,1950,1,7,0,0,98,0
48,1951,1,1,0,0,98,0
48,1952,1,13,0,0,98,0
48,1953,1,6,0,0,98,0
48,1954,1,13,99,99,99,99
48,1955,1,68,0,0,98,0
48,1955,2,69,0,0,98,0
48,1956,1,68,0,0,98,0
48,1956,2,69,0,0,98,0
48,1957,1,1,0,0,98,0
48,1958,1,13,0,0,0,0
48,1959,1,50,0,0,98,0
48,1959,2,51,0,0,98,0
48,1960,1,11,0,0,98,0
48,1961,1,98,0,0,98,0
48,1962,1,50,0,0,98,0
48,1962,2,51,0,0,98,0
48,1963,1,6,0,0,98,0
48,1964,1,51,0,0,98,0
48,1964,2,50,0,0,98,0
48,1965,1,1,0,0,98,0
48,1966,1,13,0,0,98,0
48,1967,1,1,0,0,98,0
48,1968,1,50,93,93,98,0
48,1968,2,51,0,0,98,0
48,1969,1,1,0,0,98,0
48,1970,1,20,0,0,98,0
48,1970,2,21,0,0,0,0
48,1970,3,98,0,0,0,0
48,1971,1,86,0,0,98,0
48,1971,2,87,0,0,98,0
48,1973,1,2,0,0,98,0
48,1974,1,1,0,0,98,0
48,1975,1,20,0,0,98,0
48,1975,2,21,0,0,0,0
48,1976,1,13,0,0,98,0
48,1977,1,65,0,0,98,0
48,1977,2,64,0,0,98,0
48,1978,1,98,0,0,98,0
48,1979,1,28,0,0,98,0
48,1979,2,30,0,0,98,0
48,1979,3,98,0,0,98,0
48,1980,1,52,0,0,98,0
48,1980,2,52,0,0,98,0
48,1980,3,98,0,0,4,0
48,1981,1,44,0,0,98,0
48,1981,2,45,99,99,99,99
48,1982,1,13,0,0,98,0
48,1983,1,98,0,0,98,0
48,1984,1,13,0,0,98,0
48,1985,1,82,0,0,98,6
48,1985,2,83,0,0,98,0
48,1986,1,2,0,0,92,0
48,1987,1,2,0,0,98,0
48,1988,1,1,0,0,98,0
48,1989,1,39,0,0,0,0
48,1989,2,38,0,0,92,0
48,1990,1,82,3,3,98,0
48,1990,2,83,0,0,98,0
48,1991,1,13,99,99,99,99
48,1992,1,32,93,93,4,0
48,1992,2,32,93,93,98,0
48,1992,3,98,0,0,98,0
48,1993,1,13,0,0,98,0
48,1994,1,6,0,0,98,0
48,1995,1,6,0,0,98,0
48,1996,1,20,0,0,4,0
48,1996,2,21,0,0,0,0
48,1997,1,1,0,0,98,0
48,1998,1,13,0,0,5,0
48,1999,1,0,0,0,0,0
48,2000,1,13,0,0,98,0
48,2001,1,7,0,0,92,0
48,2002,1,2,0,0,98,0
48,2003,1,32,0,0,92,0
48,2003,2,32,0,0,0,0
48,2004,1,13,0,0,98,0
48,2005,1,50,0,0,98,0
48,2005,2,51,0,0,98,0
48,2005,3,98,0,0,4,0
48,2006,1,52,0,0,98,0
48,2006,2,52,0,0,98,0
48,2008,1,98,0,0,98,0
48,2008,2,98,0,0,98,0
48,2009,1,1,0,0,98,0
48,2010,1,6,0,0,98,0
48,2011,1,32,0,0,98,0
48,2011,2,32,0,0,0,0
48,2012,1,50,0,0,98,0
48,2012,2,51,0,0,98,0
48,2013,1,20,0,0,98,0
48,2013,2,21,0,0,0,0
48,2014,1,1,99,99,99,99
48,2015,1,1,0,0,98,0
48,2016,1,1,0,0,98,0
48,2017,1,98,0,0,98,0
48,2017,2,98,0,0,98,0
48,2018,1,24,0,0,0,0
48,2018,2,25,0,0,0,0
48,2019,1,52,0,0,4,0
48,2019,2,52,0,0,98,0
48,2020,1,1,0,0,98,0
48,2021,1,15,0,0,98,0
48,2022,1,20,0,0,98,0
48,2022,2,21,0,0,0,0
48,2023,1,77,0,0,98,0
48,2023,2,76,0,0,98,0
48,2024,1,13,0,0,0,98
48,2025,1,6,0,0,98,0
48,2026,1,13,0,0,5,0
48,2027,1,2,0,0,98,0
48,2028,1,13,0,0,98,0
48,2029,1,66,0,0,98,0
48,2029,2,66,0,0,98,0
48,2030,1,13,0,0,98,0
48,2031,1,6,0,0,98,0
48,2032,1,86,92,92,98,0
48,2032,2,87,0,0,98,0
48,2033,1,6,0,0,98,0
48,2034,1,2,0,0,98,0
48,2035,2,98,16,16,95,95
48,2035,3,98,0,0,0,0
48,2036,1,13,0,0,98,0
48,2037,1,24,0,0,0,98
48,2037,2,25,0,0,0,0
48,2038,1,13,0,0,98,0
48,2039,1,2,0,0,98,0
48,2040,1,6,0,0,98,0
48,2040,3,98,16,16,95,95
48,2041,1,50,0,0,98,0
48,2041,2,51,0,0,98,0
48,2042,1,1,0,0,98,0
48,2043,1,50,0,0,98,0
48,2043,2,51,0,0,98,0
48,2044,1,32,0,0,98,0
48,2044,2,32,0,0,98,0
48,2044,3,98,0,0,98,0
48,2045,1,46,0,0,98,0
48,2045,2,45,0,0,98,0
48,2046,1,6,0,0,98,0
48,2047,1,13,0,0,98,0
48,2048,1,32,0,0,98,0
48,2048,2,32,0,0,98,0
48,2049,1,50,0,0,98,0
48,2049,2,51,0,0,98,0
48,2050,1,13,0,0,98,0
48,2051,1,20,0,0,98,0
48,2051,2,22,0,0,0,0
48,2052,1,13,0,0,98,0
48,2053,1,50,15,15,98,0
48,2053,2,51,0,0,98,0
48,2054,1,87,0,0,98,0
48,2054,2,86,0,0,98,0
48,2055,1,89,0,0,98,0
48,2055,2,88,0,0,4,0
48,2056,1,50,0,0,98,0
48,2056,2,51,0,0,4,0
48,2056,3,98,0,0,4,0
48,2057,1,13,0,0,98,0
48,2058,1,13,0,0,98,0
48,2058,2,98,0,0,98,0
48,2059,1,68,0,0,98,0
48,2059,2,69,0,0,98,0
48,2060,1,1,0,0,98,0
48,2061,1,13,0,0,98,2
48,2062,1,1,0,0,98,0
48,2063,1,68,0,0,98,0
48,2063,2,69,0,0,98,0
48,2064,1,64,0,0,98,0
48,2064,2,65,0,0,98,0
48,2065,1,13,0,0,98,0
48,2066,1,1,0,0,98,0
48,2067,1,7,0,0,98,0
48,2067,2,98,0,0,98,0
48,2068,1,98,93,93,0,0
48,2068,2,21,0,0,4,0
48,2068,3,20,0,0,98,0
48,2068,4,98,0,0,98,0
48,2069,1,13,0,0,98,0
48,2070,1,13,0,0,98,0
48,2071,1,98,0,0,98,0
48,2072,1,1,0,0,98,0
48,2073,1,13,0,0,98,0
48,2074,1,92,0,0,98,0
48,2075,1,13,3,15,98,0
48,2076,1,13,99,99,99,99
48,2076,2,98,99,99,99,99
48,2078,1,7,15,15,98,0
48,2079,1,2,0,0,98,0
48,2080,1,13,0,0,98,2
48,2081,1,98,0,0,98,0
48,2082,1,74,0,0,98,0
48,2082,2,74,0,0,98,0
48,2083,1,50,0,0,98,0
48,2083,2,51,0,0,4,0
48,2084,1,11,0,0,98,0
48,2084,3,98,0,0,98,0
48,2085,1,66,0,0,98,0
48,2085,2,66,0,0,4,0
48,2086,1,20,0,0,98,0
48,2086,2,21,0,0,0,0
48,2087,1,64,0,0,98,0
48,2087,2,65,0,0,4,0
48,2087,3,98,0,0,4,0
48,2088,1,69,0,0,98,0
48,2088,2,68,93,93,98,0
48,2089,1,13,0,0,98,0
48,2090,1,13,0,0,98,0
48,2091,1,2,10,10,98,0
48,2092,1,6,0,0,98,0
48,2093,1,13,0,0,98,0
48,2094,1,52,0,0,98,0
48,2094,2,52,0,0,98,0
48,2095,1,98,0,0,98,0
48,2096,1,98,0,0,98,0
48,2096,2,98,0,0,98,0
48,2097,1,13,0,0,98,0
48,2098,1,13,0,0,98,0
48,2098,2,98,0,0,98,0
48,2098,3,98,0,0,98,0
48,2099,1,6,0,0,98,0
48,2100,1,24,0,0,98,0
48,2100,2,25,0,0,98,0
48,2101,1,6,0,0,98,0
48,2102,1,6,0,0,98,0
48,2103,1,62,0,0,98,0
48,2103,2,62,0,0,98,0
48,2104,1,1,93,93,98,0
48,2105,1,52,0,0,98,0
48,2105,2,52,0,0,98,0
48,2106,1,1,0,0,98,0
48,2107,1,50,0,0,98,0
48,2107,2,51,0,0,98,0
48,2108,1,13,0,0,98,0
48,2109,1,14,0,0,98,0
48,2110,1,0,0,0,0,0
48,2111,1,13,0,0,98,0
48,2112,1,6,0,0,98,0
48,2113,1,98,0,0,1,0
48,2114,1,6,0,0,98,0
48,2115,1,32,0,0,98,0
48,2115,2,32,16,16,95,95
48,2116,1,13,99,99,99,99
48,2117,1,86,0,0,98,0
48,2117,2,87,0,0,98,0
48,2118,1,98,0,0,98,0
48,2119,1,2,0,0,98,0
48,2120,1,13,0,0,98,0
48,2121,1,2,0,0,98,0
48,2122,1,13,0,0,98,0
48,2123,1,5,0,0,98,0
48,2124,1,50,0,0,98,0
48,2124,2,51,0,0,98,0
48,2125,1,98,0,0,92,0
48,2126,1,11,0,0,92,0
48,2127,1,98,0,0,98,0
48,2127,2,98,0,0,4,0
48,2128,1,13,0,0,98,0
48,2129,1,6,0,0,98,0
48,2130,1,24,0,0,98,0
48,2130,2,25,0,0,98,0
48,2131,1,13,0,0,98,0
48,2132,1,13,99,99,99,99
48,2133,1,29,0,0,98,0
48,2133,2,28,10,15,98,0
48,2134,1,98,0,0,98,0
48,2134,2,98,0,0,4,0
48,2135,1,13,0,0,99,6
48,2136,1,20,0,0,98,0
48,2136,2,22,0,0,0,0
48,2136,3,98,0,0,98,0
48,2137,1,2,0,0,98,0
48,2138,1,13,99,99,99,99
48,2139,1,13,0,0,98,0
48,2140,1,98,0,0,98,0
48,2140,2,98,0,0,4,0
48,2141,1,1,0,0,98,0
48,2142,1,83,0,0,4,0
48,2142,2,82,0,0,98,0
48,2143,1,1,0,0,98,0
48,2144,1,1,0,0,98,0
48,2145,1,6,0,0,98,0
48,2146,1,66,0,0,98,0
48,2146,2,66,0,0,98,0
48,2147,1,13,0,0,98,0
48,2148,1,6,0,0,98,0
48,2149,1,51,0,0,4,0
48,2149,2,50,0,0,4,0
48,2150,1,50,0,0,98,0
48,2150,2,51,0,0,98,0
48,2151,1,7,0,0,98,0
48,2152,1,50,0,0,0,0
48,2152,2,51,0,0,98,0
48,2152,3,98,0,0,98,0
48,2153,1,1,92,92,98,0
48,2154,1,1,0,0,98,0
48,2155,1,7,0,0,98,0
48,2156,1,82,0,0,98,0
48,2156,2,83,0,0,98,0
48,2157,1,50,0,0,98,0
48,2157,2,51,0,0,98,0
48,2158,1,1,93,93,98,0
48,2159,1,66,0,0,98,0
48,2159,2,66,0,0,98,0
48,2160,1,13,93,93,98,0
48,2161,1,13,0,0,98,0
48,2162,1,1,0,0,98,0
48,2163,1,68,93,93,98,0
48,2163,2,69,0,0,98,0
48,2164,1,20,93,93,98,0
48,2164,2,21,0,0,98,0
48,2164,3,98,0,0,98,0
48,2164,4,98,0,0,98,0
48,2164,5,98,0,0,98,0
48,2164,6,98,0,0,98,0
48,2165,1,6,0,0,98,0
48,2166,1,50,0,0,98,0
48,2166,2,51,0,0,98,0
48,2167,1,50,0,0,98,0
48,2167,2,51,0,0,98,0
48,2167,3,98,0,0,98,0
48,2168,1,14,0,0,98,0
48,2169,1,1,0,0,98,0
48,2170,1,1,0,0,92,0
48,2171,1,65,0,0,98,0
48,2171,2,64,0,0,98,0
48,2172,1,6,0,0,98,0
48,2173,1,7,0,0,98,0
48,2174,1,21,0,0,0,0
48,2174,2,20,15,15,0,0
48,2175,1,6,0,0,98,0
48,2177,1,13,0,0,98,0
48,2178,1,13,93,93,98,0
48,2179,1,87,0,0,98,0
48,2179,2,86,0,0,98,0
48,2180,1,11,0,0,98,0
48,2181,1,13,0,0,0,0
48,2182,1,88,0,0,98,0
48,2182,2,89,0,0,98,0
48,2183,1,98,0,0,98,0
48,2184,1,6,0,0,98,0
48,2184,2,98,0,0,98,0
48,2185,1,6,0,0,98,0
48,2186,1,6,0,0,98,0
48,2187,1,2,93,93,98,0
48,2188,1,98,0,0,98,0
48,2189,1,52,0,0,98,0
48,2189,2,52,0,0,4,0
48,2190,1,13,0,0,98,0
48,2191,1,6,0,0,92,0
48,2192,1,29,0,0,98,0
48,2192,2,28,0,0,98,0
48,2192,3,98,0,0,98,0
48,2192,4,98,0,0,98,0
48,2192,5,98,0,0,98,0
48,2193,1,52,0,0,92,0
48,2193,2,52,0,0,92,0
48,2194,1,1,0,0,98,0
48,2195,1,6,0,0,98,0
48,2196,1,98,0,0,98,0
48,2196,2,6,0,0,98,0
48,2197,1,1,17,17,98,0
48,2198,1,98,0,0,98,0
48,2198,2,4,6,6,98,0
48,2199,1,50,0,0,98,0
48,2199,2,51,0,0,4,0
48,2200,1,50,0,0,98,0
48,2200,2,51,0,0,4,0
48,2201,1,6,93,93,98,0
48,2202,1,13,0,0,5,0
48,2203,1,87,0,0,98,0
48,2203,2,86,0,0,98,0
48,2204,1,98,0,0,98,0
48,2204,2,98,0,0,98,0
48,2205,1,98,6,6,98,0
48,2206,1,1,93,93,92,0
48,2207,1,32,0,0,98,0
48,2207,2,32,0,0,98,0
48,2208,1,50,0,0,98,0
48,2208,2,51,0,0,98,0
48,2209,1,13,99,99,99,99
48,2210,1,84,93,93,98,0
48,2210,2,84,0,0,98,0
48,2211,1,1,0,0,98,0
48,2212,1,2,0,0,98,0
48,2213,1,68,0,0,98,0
48,2213,2,69,0,0,98,0
48,2214,1,13,0,0,5,0
48,2215,1,32,0,0,0,0
48,2215,2,32,0,0,0,0
48,2216,1,20,92,92,98,0
48,2216,2,21,0,0,0,0
48,2217,1,13,0,0,98,0
48,2218,1,13,0,0,98,0
48,2219,1,7,0,0,98,0
48,2220,1,10,99,99,99,99
48,2221,1,32,0,0,98,0
48,2221,2,32,0,0,0,0
48,2222,1,6,0,0,98,0
48,2223,1,13,0,0,98,0
48,2224,1,24,7,7,98,0
48,2224,2,25,0,0,98,0
48,2225,1,2,0,0,1,0
48,2225,2,98,16,16,95,95
48,2226,1,7,0,0,98,0
48,2227,1,13,0,0,98,0
48,2228,1,1,0,0,98,0
48,2229,1,83,0,0,98,0
48,2229,2,82,0,0,98,0
48,2230,1,13,99,99,99,99
48,2231,1,0,0,0,98,0
48,2232,1,0,0,0,98,0
48,2233,1,82,0,0,98,0
48,2233,2,83,0,0,4,0
48,2234,1,2,0,0,98,0
48,2235,1,1,0,0,98,0
48,2236,1,6,0,0,98,0
48,2237,1,86,0,0,98,0
48,2237,2,87,0,0,98,0
48,2238,1,2,0,0,92,0
48,2239,1,98,0,0,98,0
48,2240,1,11,0,0,98,0
48,2241,1,13,0,0,0,0
48,2242,1,6,93,93,98,0
48,2243,1,13,7,7,98,0
48,2244,1,48,0,0,98,0
48,2244,2,48,16,16,95,95
